country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","15-03-2026 11:00:00",25.771061," 73.340227",NH3,4,9,6
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","15-03-2026 11:00:00",24.041198,74.780702,NH3,3,5,4
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","15-03-2026 11:00:00",25.435774,75.644272,PM2.5,47,157,77
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","15-03-2026 11:00:00",25.435774,75.644272,PM10,75,311,148
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","15-03-2026 11:00:00",25.435774,75.644272,NO2,13,115,50
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","15-03-2026 11:00:00",25.036360,73.883502,NO2,3,18,8
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","15-03-2026 11:00:00",25.435774,75.644272,OZONE,7,117,42
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","15-03-2026 11:00:00",25.036360,73.883502,NH3,7,18,11
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","15-03-2026 11:00:00",24.892047,74.623527,PM10,78,146,105
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","15-03-2026 11:00:00",26.031443,76.359327,PM10,82,391,162
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","15-03-2026 11:00:00",24.892047,74.623527,CO,4,24,17
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","15-03-2026 11:00:00",13.1036,80.2909,CO,46,60,52
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","15-03-2026 11:00:00",26.912329,70.909168,OZONE,32,69,53
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","15-03-2026 11:00:00",25.344694,72.626208,NH3,3,6,4
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","15-03-2026 11:00:00",25.344694,72.626208,SO2,4,19,8
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","15-03-2026 11:00:00",24.588397,76.172782,SO2,7,18,11
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","15-03-2026 11:00:00",10.942451,76.978996,SO2,22,24,23
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","15-03-2026 11:00:00",28.108988,75.386577,PM2.5,28,109,59
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","15-03-2026 11:00:00",13.4127,80.1081,PM2.5,30,378,124
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","15-03-2026 11:00:00",28.108988,75.386577,NH3,4,12,8
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","15-03-2026 11:00:00",26.268249,73.0193853,PM2.5,40,109,63
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","15-03-2026 11:00:00",11.258242,77.552761,PM10,41,123,65
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","15-03-2026 11:00:00",26.268249,73.0193853,PM10,49,108,71
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","15-03-2026 11:00:00","8.816428 ",78.099039,NO2,NA,NA,NA
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","15-03-2026 11:00:00",26.295810,73.082283,PM2.5,37,77,56
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","15-03-2026 11:00:00",26.215415,73.070156,SO2,4,10,6
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","15-03-2026 11:00:00",26.470859,74.646594,CO,10,122,50
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","15-03-2026 11:00:00",27.554793,76.611536,NO2,79,126,95
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","15-03-2026 11:00:00",27.554793,76.611536,NH3,12,19,14
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","15-03-2026 11:00:00",26.253384,72.976571,PM10,140,277,184
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","15-03-2026 11:00:00",23.555190,74.440010,NH3,3,7,5
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","15-03-2026 11:00:00",26.253384,72.976571,SO2,4,11,6
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","15-03-2026 11:00:00",26.506177,77.025989,PM2.5,27,143,55
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","15-03-2026 11:00:00",26.506177,77.025989,SO2,5,10,8
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","15-03-2026 11:00:00",25.747299,71.393989,PM2.5,38,98,67
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","15-03-2026 11:00:00",25.164090,75.858137,NO2,25,111,49
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","15-03-2026 11:00:00",25.164090,75.858137,OZONE,6,110,46
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","15-03-2026 11:00:00",27.215415,77.50873,NH3,7,13,10
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","15-03-2026 11:00:00",27.215415,77.50873,CO,14,54,42
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","15-03-2026 11:00:00",17.460103,78.334361,OZONE,13,15,14
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","15-03-2026 11:00:00",26.215415,73.070156,OZONE,21,74,28
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","15-03-2026 11:00:00",17.470431,78.566959,NH3,4,5,5
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","15-03-2026 11:00:00",17.470431,78.566959,CO,18,31,22
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","15-03-2026 11:00:00",26.358805,73.047444,SO2,4,10,6
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","15-03-2026 11:00:00",26.358805,73.047444,CO,42,56,43
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","15-03-2026 11:00:00",26.253384,72.976571,PM2.5,53,133,77
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","15-03-2026 11:00:00",26.253384,72.976571,PM10,140,277,184
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","15-03-2026 11:00:00",26.506177,77.025989,PM10,55,170,97
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","15-03-2026 11:00:00",17.5316895,78.218939,SO2,1,20,10
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","15-03-2026 11:00:00",17.5316895,78.218939,CO,2,73,38
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","15-03-2026 11:00:00",17.5316895,78.218939,OZONE,16,19,18
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","15-03-2026 11:00:00",17.393559,78.339194,PM2.5,57,74,63
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","15-03-2026 11:00:00",17.393559,78.339194,NO2,12,17,14
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","15-03-2026 11:00:00",17.393559,78.339194,SO2,14,20,17
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","15-03-2026 11:00:00",27.338530,88.614099,CO,8,14,10
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","15-03-2026 11:00:00",27.338530,88.614099,OZONE,16,26,19
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","15-03-2026 11:00:00",13.0664,"80.2112 ",NO2,9,19,12
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","15-03-2026 11:00:00",26.9164092,75.7994901,SO2,25,30,27
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","15-03-2026 11:00:00",26.9164092,75.7994901,OZONE,19,69,27
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","15-03-2026 11:00:00",13.1278,80.2642,OZONE,27,33,30
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","15-03-2026 11:00:00",13.1662,80.2584,SO2,15,18,17
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","15-03-2026 11:00:00",13.164544,80.26285,PM2.5,24,37,30
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","15-03-2026 11:00:00",13.164544,80.26285,SO2,16,30,24
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","15-03-2026 11:00:00",13.164544,80.26285,OZONE,31,151,67
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","15-03-2026 11:00:00",26.9502929,75.730943,PM2.5,63,227,113
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","15-03-2026 11:00:00",26.912329,70.909168,PM10,103,162,127
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","15-03-2026 11:00:00",13.1036,80.2909,NO2,11,16,14
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","15-03-2026 11:00:00",25.14389,75.821256,OZONE,5,41,13
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","15-03-2026 11:00:00",17.429398,78.569354,NO2,NA,NA,NA
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","15-03-2026 11:00:00",17.37206,78.50864,PM10,75,91,84
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","15-03-2026 11:00:00",17.37206,78.50864,NH3,2,3,3
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","15-03-2026 11:00:00",17.37206,78.50864,SO2,14,21,17
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","15-03-2026 11:00:00",17.528544,78.286195,NH3,3,5,4
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","15-03-2026 11:00:00",17.4559458,78.4332152,CO,38,53,41
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","15-03-2026 11:00:00",17.417094,78.457437,PM2.5,51,73,54
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","15-03-2026 11:00:00",26.268249,73.0193853,NH3,6,15,10
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","15-03-2026 11:00:00",31.0325454,76.5623046,NO2,2,15,8
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","15-03-2026 11:00:00",31.0325454,76.5623046,CO,37,42,39
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","15-03-2026 11:00:00",26.470859,74.646594,PM10,120,203,172
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","15-03-2026 11:00:00",25.036360,73.883502,NH3,7,18,11
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","15-03-2026 11:00:00",17.417094,78.457437,NH3,3,4,3
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","15-03-2026 11:00:00",28.6603346,77.3572563,SO2,1,44,24
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","15-03-2026 11:00:00","8.816428 ",78.099039,SO2,NA,NA,NA
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","15-03-2026 11:00:00",26.730136,83.433859,SO2,45,47,46
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","15-03-2026 11:00:00",17.460103,78.334361,NO2,18,35,25
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","15-03-2026 11:00:00",28.47272,77.482000,PM10,63,437,220
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","15-03-2026 11:00:00",17.460103,78.334361,SO2,6,12,9
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","15-03-2026 11:00:00",17.460103,78.334361,OZONE,13,15,14
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","15-03-2026 11:00:00",28.47272,77.482000,OZONE,2,145,21
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","15-03-2026 11:00:00",17.470431,78.566959,NO2,15,29,19
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","15-03-2026 11:00:00",17.470431,78.566959,NH3,4,5,5
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","15-03-2026 11:00:00",17.470431,78.566959,SO2,3,13,8
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","15-03-2026 11:00:00",28.557054,77.453663,SO2,12,73,29
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","15-03-2026 11:00:00",17.518400,78.278777,PM2.5,NA,NA,NA
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","15-03-2026 11:00:00",28.557054,77.453663,OZONE,3,159,20
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","15-03-2026 11:00:00",28.725645,77.749675,PM2.5,19,266,133
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","15-03-2026 11:00:00",28.725645,77.749675,PM10,40,193,122
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","15-03-2026 11:00:00",17.518400,78.278777,CO,4,85,21
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","15-03-2026 11:00:00",17.518400,78.278777,OZONE,13,94,21
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","15-03-2026 11:00:00",17.5316895,78.218939,NH3,1,1,1
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","15-03-2026 11:00:00",25.4547,78.6039,NO2,5,7,6
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","15-03-2026 11:00:00",17.5316895,78.218939,OZONE,16,19,18
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","15-03-2026 11:00:00",24.5886166,73.6321397,SO2,2,11,7
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","15-03-2026 11:00:00",27.169338,78.03582,NO2,19,25,22
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","15-03-2026 11:00:00",27.169338,78.03582,SO2,55,72,63
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","15-03-2026 11:00:00",27.19862,77.92066,PM2.5,17,183,68
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","15-03-2026 11:00:00",27.338530,88.614099,CO,8,14,10
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","15-03-2026 11:00:00",27.19862,77.92066,CO,12,28,18
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","15-03-2026 11:00:00",13.0664,"80.2112 ",NO2,9,19,12
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","15-03-2026 11:00:00",13.0664,"80.2112 ",SO2,1,4,2
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","15-03-2026 11:00:00",28.964949,77.278761,NH3,2,5,3
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","15-03-2026 11:00:00",28.964949,77.278761,OZONE,3,54,20
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","15-03-2026 11:00:00",13.1662,80.2584,PM2.5,19,99,47
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","15-03-2026 11:00:00",13.1662,80.2584,SO2,15,18,17
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","15-03-2026 11:00:00",28.38910936,79.42963708,PM2.5,25,55,37
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","15-03-2026 11:00:00",13.164544,80.26285,PM2.5,24,37,30
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","15-03-2026 11:00:00",28.38910936,79.42963708,SO2,40,42,40
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","15-03-2026 11:00:00",28.38910936,79.42963708,CO,4,12,10
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","15-03-2026 11:00:00",13.164544,80.26285,NO2,9,11,10
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","15-03-2026 11:00:00",28.38910936,79.42963708,OZONE,NA,NA,NA
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","15-03-2026 11:00:00",28.406963,77.849831,PM10,66,279,144
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","15-03-2026 11:00:00",28.406963,77.849831,NO2,NA,NA,NA
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","15-03-2026 11:00:00",13.164544,80.26285,OZONE,31,151,67
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","15-03-2026 11:00:00",26.031443,76.359327,CO,12,84,25
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","15-03-2026 11:00:00",17.349694,78.451437,SO2,2,7,4
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","15-03-2026 11:00:00",27.608912,75.153302,NO2,12,254,34
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","15-03-2026 11:00:00",27.608912,75.153302,NH3,8,11,9
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","15-03-2026 11:00:00",27.608912,75.153302,SO2,6,16,9
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","15-03-2026 11:00:00",23.8175497,91.2726974,PM10,41,86,61
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","15-03-2026 11:00:00",23.8175497,91.2726974,SO2,2,3,2
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","15-03-2026 11:00:00",23.8175497,91.2726974,CO,14,26,16
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","15-03-2026 11:00:00",23.8175497,91.2726974,OZONE,1,6,2
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","15-03-2026 11:00:00",27.23711,78.01936,NO2,20,20,20
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","15-03-2026 11:00:00",24.885261,72.857549,SO2,4,27,9
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","15-03-2026 11:00:00",27.106972,78.000111,SO2,8,26,14
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","15-03-2026 11:00:00",26.159933,75.780517,PM2.5,43,187,85
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","15-03-2026 11:00:00",26.159933,75.780517,PM10,135,363,202
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","15-03-2026 11:00:00",27.19865833,78.00598056,NO2,8,20,12
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","15-03-2026 11:00:00",26.159933,75.780517,NH3,7,10,8
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","15-03-2026 11:00:00",27.19865833,78.00598056,CO,28,36,34
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","15-03-2026 11:00:00",27.19412,77.96237,PM10,108,417,168
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","15-03-2026 11:00:00",24.5886166,73.6321397,PM2.5,99,314,156
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","15-03-2026 11:00:00",27.19412,77.96237,CO,4,33,13
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","15-03-2026 11:00:00",28.359581,79.414455,NH3,1,2,2
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","15-03-2026 11:00:00",28.856664,78.772638,SO2,30,46,34
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","15-03-2026 11:00:00",28.856664,78.772638,OZONE,17,22,17
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","15-03-2026 11:00:00",28.849399,78.742362,PM10,54,170,101
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","15-03-2026 11:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","15-03-2026 11:00:00",28.849399,78.742362,SO2,116,132,124
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","15-03-2026 11:00:00",28.849399,78.742362,CO,21,42,32
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","15-03-2026 11:00:00",28.38910936,79.42963708,OZONE,NA,NA,NA
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","15-03-2026 11:00:00",28.406963,77.849831,OZONE,3,76,23
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","15-03-2026 11:00:00",27.168897,78.376960,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","15-03-2026 11:00:00",27.168897,78.376960,SO2,3,64,23
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","15-03-2026 11:00:00",27.168897,78.376960,OZONE,2,24,6
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","15-03-2026 11:00:00",28.5447608,77.3231257,PM2.5,35,372,190
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","15-03-2026 11:00:00",28.646233,77.358075,NH3,13,17,15
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","15-03-2026 11:00:00",28.6245479,77.3577104,PM2.5,4,304,121
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","15-03-2026 11:00:00",28.6245479,77.3577104,OZONE,14,92,26
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","15-03-2026 11:00:00",28.5898,77.3101,PM2.5,31,310,155
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","15-03-2026 11:00:00",28.9535882,77.7622941,PM2.5,17,305,114
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","15-03-2026 11:00:00",27.106972,78.000111,CO,14,46,25
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","15-03-2026 11:00:00",28.9535882,77.7622941,NO2,18,101,45
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","15-03-2026 11:00:00",27.19865833,78.00598056,PM10,78,196,117
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","15-03-2026 11:00:00",27.19865833,78.00598056,SO2,17,18,18
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","15-03-2026 11:00:00",27.19412,77.96237,OZONE,1,2,1
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","15-03-2026 11:00:00",27.169338,78.03582,PM10,103,196,143
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","15-03-2026 11:00:00",28.83526,78.74460,NO2,28,29,29
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","15-03-2026 11:00:00",27.169338,78.03582,SO2,55,72,63
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","15-03-2026 11:00:00",28.840739,78.697531,SO2,8,24,14
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","15-03-2026 11:00:00",27.19862,77.92066,OZONE,13,14,14
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","15-03-2026 11:00:00",28.964949,77.278761,PM10,86,230,137
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","15-03-2026 11:00:00",28.88528,78.73880,SO2,29,29,29
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","15-03-2026 11:00:00",28.88528,78.73880,OZONE,16,19,16
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","15-03-2026 11:00:00",28.964949,77.278761,CO,16,70,59
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","15-03-2026 11:00:00",28.757294,77.278792,NH3,1,12,5
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","15-03-2026 11:00:00",28.5898,77.3101,NH3,9,13,11
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","15-03-2026 11:00:00",28.757294,77.278792,OZONE,2,85,16
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","15-03-2026 11:00:00",28.569230,77.393848,PM2.5,30,342,184
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","15-03-2026 11:00:00",28.569230,77.393848,PM10,53,427,228
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","15-03-2026 11:00:00",28.685382,77.453839,CO,7,104,17
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","15-03-2026 11:00:00",28.6603346,77.3572563,PM2.5,21,368,202
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","15-03-2026 11:00:00",25.425602,81.917152,NO2,6,6,6
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","15-03-2026 11:00:00",25.494,81.863,CO,12,76,37
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","15-03-2026 11:00:00","25.44919916 ","81.82735986 ",PM10,41,108,73
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","15-03-2026 11:00:00","25.44919916 ","81.82735986 ",NO2,5,5,5
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","15-03-2026 11:00:00","25.44919916 ","81.82735986 ",NH3,8,16,11
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","15-03-2026 11:00:00","25.44919916 ","81.82735986 ",CO,18,96,52
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","15-03-2026 11:00:00",26.207781,81.245571,NH3,8,12,9
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","15-03-2026 11:00:00",27.168897,78.376960,NH3,2,2,2
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","15-03-2026 11:00:00",13.1036,80.2909,PM10,27,93,55
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","15-03-2026 11:00:00",13.1036,80.2909,NO2,11,16,14
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","15-03-2026 11:00:00",13.1036,80.2909,NH3,4,5,4
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","15-03-2026 11:00:00",11.0328,77.0349,PM10,26,64,45
